id,национальность
165080,Русские
165383,Русские
165501,Русские
165591,Русские
165638,Русские
165752,Китайцы
165790,Мордва
165885,нет данных
166000,Русские
166050,Русские
166070,Белорусы
166087,Эстонцы
166114,Немцы
166142,нет данных
166143,Русские
166144,нет данных
166186,Русские
166238,нет данных
166241,нет данных
166367,Мордва
166406,Корейцы
166407,Корейцы
166408,нет данных
166409,нет данных
166410,Корейцы
166413,Корейцы
166438,Корейцы
166440,Корейцы
166447,Корейцы
166450,Корейцы
166459,Корейцы
166461,Корейцы
166509,Корейцы
166520,Русские
166733,Русские
166747,Украинцы
166975,Эвенки
167062,Русские
167222,Русские
167566,Русские
167575,Русские
167606,Русские
167729,Русские
167763,Русские
167819,Украинцы
167883,Русские
168026,Русские
168061,Русские
168073,Русские
168086,Русские
168122,Русские
168136,Русские
168145,Украинцы
168146,Украинцы
168229,Русские
168267,Русские
168314,Русские
168338,Русские
168419,Русские
168536,Русские
168692,Украинцы
168710,Русские
168971,Китайцы
169060,Русские
169132,Белорусы
169179,Русские
169238,Русские
169427,Русские
169467,Украинцы
169692,Русские
169694,Евреи
169769,Евреи
169905,Русские
169934,нет данных
170134,Украинцы
170138,Украинцы
170254,Русские
170310,Русские
170373,Украинцы
170376,Русские
170401,Русские
170455,Русские
170679,Русские
170702,Русские
170703,нет данных
170739,Русские
170750,Русские
170751,Русские
170759,Русские
170778,Русские
171004,Русские
171149,нет данных
171150,нет данных
171315,Русские
171528,Русские
171627,Русские
171628,Русские
171639,Русские
171642,Русские
171643,Русские
171736,Украинцы
171743,нет данных
171748,нет данных
171769,Украинцы
171905,Русские
171938,Украинцы
172017,Русские
172045,Русские
172221,Русские
172222,Русские
172354,Русские
172362,Русские
172428,Русские
172519,нет данных
172584,Русские
172629,Китайцы
172664,Поляки
172755,Украинцы
173012,Русские
173095,Русские
173201,Русские
173244,Русские
173298,Русские
173304,Белорусы
173437,Белорусы
173439,нет данных
173453,Русские
173454,Русские
173650,Русские
173851,нет данных
173852,нет данных
174260,Русские
174280,Русские
174282,Русские
174289,нет данных
174304,Русские
174359,Русские
174362,Русские
174604,Русские
174620,Русские
174702,нет данных
174705,Русские
174828,Русские
175126,Белорусы
175482,Украинцы
175552,Русские
175553,Русские
175710,Русские
175947,Русские
175948,Украинцы
175966,Русские
175968,Русские
176032,Русские
176033,Русские
176038,Русские
176069,Евреи
176197,Украинцы
176205,Украинцы
176296,Мордва
176328,Русские
176589,Русские
176658,Русские
176691,Поляки
176907,Русские
176947,Русские
177005,Русские
177237,Русские
177344,Русские
177382,Нивхи
177556,Эвенки
177776,Русские
177879,Русские
178259,Украинцы
178429,Русские
178616,Белорусы
178680,Нивхи
178941,нет данных
178942,нет данных
179103,Русские
179289,Украинцы
179500,Русские
179566,Русские
179721,Русские
179750,Украинцы
179807,Литовцы
179838,Русские
180002,Украинцы
180006,Русские
180062,Русские
180107,Русские
180149,Русские
180206,Русские
180248,Китайцы
180401,Русские
180501,Русские
180511,Русские
180649,Русские
180890,Украинцы
181125,Русские
181144,Русские
181169,Русские
181172,Русские
181211,Русские
181246,Русские
181366,Русские
181388,Русские
181424,Русские
181542,Русские
181550,Русские
181581,Русские
181638,Русские
181645,Русские
181717,Русские
181865,нет данных
